rule,target,observation,context,status,reference
MINUS_EMPTY_LEFT,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_LEFT,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_left via equivalent_in_every_context
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,RDF4J_RUNTIME,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_1,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_1,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_1,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,Sequence mode preserves the native operator shape; the implementation does not apply this rule
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_EMPTY_RIGHT,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,THEOREM,Rdf4jEquivalenceFormal.reference_minus_empty_right via equivalent_in_every_context
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,RDF4J_RUNTIME,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_1,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_UNIT_RIGHT,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,RDF4J_RUNTIME,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_1,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,SPARQL_1_2_DRAFT_2026_06_05,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISJOINT_DOMAINS,BOTH_1_1_AND_1_2,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,RDF4J_RUNTIME,ASK,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,BAG,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,BAG,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,SET,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,SET,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,SEQUENCE,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,SEQUENCE,ALL_BINDINGS,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
MINUS_DISTRIBUTES_OVER_LEFT_UNION,SPARQL_1_1,ASK,TOP_LEVEL_EMPTY,INAPPLICABLE,CertifiedRuleRegistry disables this rule until its totality/error and Java-to-Lean step-replay obligations are discharged
